timeframe,player_id,x,y
205,5,27.125535823637478,4.405134627426424
207,1,21.004286589099816,1.7188478396994364
207,5,27.082669932639316,4.348778960551033
208,1,21.04715248009798,1.6249217282404507
208,5,26.774035517452543,5.006261740763932
209,1,20.798530312308635,2.2730118973074513
209,5,25.590936925903247,8.256105197244834
210,3,26.66258420085732,9.1202254226675
210,5,25.702388242498472,8.105823418910457
211,1,21.330067360685856,3.1653099561678144
211,3,26.473974280465402,9.458359423919848
211,5,25.736680955297,8.105823418910457
212,2,-0.5143906919779547,9.467752035065748
212,4,-1.5345988977342315,12.078897933625548
213,1,21.51867728107777,2.5172197871008137
213,2,25.702388242498472,8.209142141515342
213,3,26.448254745866503,9.486537257357545
213,4,27.116962645437845,4.527238572323106
215,3,1.526025719534599,13.741390106449591
215,5,0.5229638701775873,13.807138384470882
217,3,9.181873851806492,6.734502191609267
217,4,4.895284751990203,5.269254852849092
217,5,7.201469687691366,6.077019411396368
218,3,26.439681567666874,9.355040701314964
218,4,26.482547458665035,5.494677520350657
218,5,26.09675443968157,7.636192861615529
219,3,26.473974280465402,9.561678146524732
219,4,26.508266993263934,5.597996242955541
220,1,21.70728720146969,1.5591734502191608
220,3,26.60257195345989,9.402003757044458
220,4,26.319657072872015,5.954915466499687
221,1,21.715860379669323,1.10832811521603
221,2,27.56276791181874,-2.789605510331872
221,3,26.576852418860994,9.542892924232936
221,4,26.29393753827312,5.898559799624295
222,1,21.132884262094308,0.09392611145898559
222,3,26.59399877526026,9.26111458985598
222,4,26.30251071647275,5.691922354414527
223,1,21.74157991426822,1.3525360050093926
223,3,26.456827924066136,9.44896681277395
223,4,26.259644825474588,6.011271133375078
224,3,16.383343539497858,4.104571070757671
224,4,25.03368034292713,2.103944896681277
224,5,24.22780159216167,3.5691922354414527
225,1,20.4470300061237,2.0569818409517846
225,3,26.1053276178812,9.84345648090169
225,4,25.89957134109002,6.358797745773325
226,1,0.5658297611757502,5.644959298685034
226,3,4.149418248622168,1.512210394489668
226,5,3.3006736068585427,1.7282404508453348
227,1,21.492957746478876,1.3994990607388853
227,3,26.276791181873854,9.71195992485911
227,4,27.02265768524189,4.574201628052599
227,5,26.345376607470914,8.096430807764557
228,1,21.415799142682182,1.4182842830306825
228,3,26.345376607470914,9.702567313713212
228,4,26.95407225964483,4.921728240450845
229,1,21.647274954072262,1.0331872260488415
229,2,27.605633802816904,-2.7520350657482777
229,3,26.216778934476427,9.805886036318096
229,4,26.92835272504593,4.846587351283657
229,5,26.808328230251075,7.9555416405760795
230,1,21.77587262706675,1.0331872260488415
230,3,26.113900796080834,10.10644959298685
230,4,26.868340477648502,4.968691296180338
230,5,26.99693815064299,7.880400751408891
231,1,22.153092467850584,0.9768315591734502
231,3,26.242498469075322,10.021916092673763
231,4,26.782608695652176,5.306825297432686
231,5,27.314145744029396,7.532874139010644
232,1,22.161665646050217,1.17407639323732
232,3,26.422535211267608,10.012523481527865
232,4,26.439681567666874,6.048841577958672
232,5,27.13410900183711,8.011897307451472
233,1,22.281690140845072,1.10832811521603
233,3,26.242498469075322,10.097056981840952
233,4,26.439681567666874,6.011271133375078
233,5,26.85976729944887,7.871008140262993
234,1,22.315982853643604,1.0801502817783344
234,3,26.242498469075322,10.172197871008139
234,4,26.456827924066136,6.058234189104571
234,5,26.92835272504593,7.936756418284283
